Length,Width,Height,Bend,Feed,epsilon_r,Permittivity,Conductivity,Target
0.5889283233192526,1.3140067605056496,1.150940568507211,-0.3280416974809186,0.8442848224743253,1.5768054282627375,-1.6576829345809605,0.9480626705170008,0
-1.6548665199533799,0.4634783283510722,0.45412550072059127,-0.5795017432025771,-0.378361470290063,0.3930396411030695,-1.3091283789595,0.2082242175910173,0
-0.42077935615343065,0.3662750789619771,-0.11203674185603793,1.023556048272994,0.5533434950176437,1.2366428457455916,-1.5879720234566683,-1.3506186659035682,0
-0.4453208622517251,1.6056165086729348,0.27992173377393614,0.017715865386361333,0.8789206947905968,1.0461517995359897,-0.3680310787815586,1.1857243269857116,1
0.5047860166965281,1.6750474010937153,0.45412550072059127,1.3064485997098596,-0.41992451706958933,-0.9267911790634563,1.5838744326986178,1.0811473266745657,1
0.6835884182698179,-0.9633265108959965,-0.72174992616933,0.6463659796905067,-0.4909280553179462,-1.525477324293633,-0.6468747232787261,-0.6684447731945009,1
-1.213119410184081,-1.2653508929263984,-1.1572593435359673,0.7406634968361285,0.9724375500445304,-1.2805602648812882,-0.22860925653297448,-0.5785238526095261,1
1.5881182144640973,1.050169369306679,0.062167025090617216,-0.3909067089113332,0.14637199530145176,-0.2464660140291645,1.2004644215150122,0.9749951929876096,1
-0.35416669674377516,0.3732181682040539,-0.6346480426960024,-1.2081518575067223,-1.12130093147409,1.0053322896339323,-1.1348511011487707,0.5093315689606195,0
-0.6942418526772831,-1.081359028011327,-0.9830555765893128,1.4950436340011026,0.9966826606659203,0.311400621298955,0.15480075465063114,0.7193380611232242,0
-1.4269811061835036,0.3558604450988594,-0.15558768359270173,-0.6737992603481988,-0.7628196530006786,0.18894209159278208,-0.577163812154434,-1.3556037654406285,0
0.45570300449994156,0.4773645068352283,0.7589820928772378,0.48920345111447017,-1.7014517927716395,-1.3894122912867748,-0.3331756232194126,-0.24814386126295998,1
0.613469829417547,-0.1857005157832405,1.7171028110838402,0.9606910368425793,-0.6346669254304732,-0.35531804043465126,-1.5531165678945222,0.42252139565188507,1
1.1428651752521832,1.445925456105136,-0.9830555765893128,-0.13944666318967516,-0.719524812605339,0.03927055528523804,-1.4834056567702303,1.088960891520876,0
1.1218295985965039,-1.244521625200164,-0.06848580011937415,1.2121510825642376,0.2710611356400297,0.8692672566270739,0.43364439914779945,0.9014099298324024,1
1.6161656500050046,0.33850272199366493,-0.6346480426960024,1.1807185768490305,-1.2944802930554482,-1.5118708209929475,1.061042599266428,-1.5773814156267574,1
0.4486911456147135,-0.012123284731285662,1.1073896267705472,-0.7366642717786134,1.5958832517374197,0.025664051984551888,0.43364439914779945,0.24811630516618166,0
1.3076438590550192,-0.33844847910896,-0.9830555765893128,0.9921235425577866,0.6382013821925089,-1.6751488606011773,-0.22860925653297448,0.5789959355943216,0
-0.41727342671081785,0.2378279279835314,-0.5039952174860111,-0.4223392146265405,0.6832280162036622,0.24336810479552545,-0.6120192677165801,-1.1177021692999756,0
-1.104435597463062,-0.8973671630962544,0.5412273841939189,-1.7110719489500388,1.2287430051849402,-1.14449523187443,1.5838744326986178,0.1652863075920206,1
-1.4059455295278218,0.3593319897198978,-0.6346480426960024,1.2121510825642376,0.8667981394799017,0.5971371906133576,0.7124880436449678,0.7741628647522115,0
1.59162414390671,0.959909209159663,1.5864499858738488,1.4321786225706887,1.5577837921895208,0.6923827137181582,0.6427771325206757,0.855745176032273,1
-0.6837240643494423,-0.88000943999106,1.1944915102438747,1.0864210597034085,-1.2494536590442946,-1.3621992846854032,0.7124880436449678,0.6582324837286883,1
1.1393592458095705,-1.4875297486729007,-1.636319702639269,0.23774340539281208,0.16542172507540134,-0.7499066361545406,-1.0651401900244786,-0.7192781098102354,0
0.5047860166965281,1.6750474010937153,0.45412550072059127,1.3064485997098596,-0.41992451706958933,-0.9267911790634563,1.5838744326986178,1.0811473266745657,1
1.700307956627729,0.07119378617365336,0.933185859823892,0.929258531127372,1.0105370095924289,-0.8723651658607129,0.29422257689921527,0.27123519826274284,1
-1.2867439284789643,-1.6437492566196599,-0.2426895670660293,-0.7995292832090279,-1.4711232418684335,-1.4982643176922616,0.6079216769585304,1.1483332576380874,0
-1.1500126802170383,-0.26554604206713867,1.542899044137185,0.8978260254121647,1.4278992710035021,0.24336810479552545,1.3050307882014496,-1.2730165303580794,0
-0.9326450547750003,1.2341612342217514,-1.4185649939559501,-0.4852042260569551,0.06844128258984071,0.610743693914043,-1.5879720234566683,-1.0935924664992767,0
-0.28054217844889157,-0.06766799866791003,-0.8524027513793213,-0.7995292832090279,0.3992138632102348,-1.0628562120703149,-0.577163812154434,-0.7967955607656267,0
-0.8555146070375039,0.18575475866794297,-0.02493485838271036,-1.1138543403611005,-0.0008304620427026151,-1.185314741776487,-1.6228274790188144,-1.4867152706489266,0
1.0867703041703685,0.6752425502344569,-0.8088518096426576,-0.6423667546329914,1.3759454625290948,0.06648356188660974,-1.5879720234566683,0.40348429979801415,0
1.6687545916442066,-1.5222451948832922,1.0202877432972195,-0.8309617889242351,0.35591902281489524,-0.40974405363739463,1.4793080660121805,1.2158212303062894,0
-1.3358269406755534,-0.5779850579606569,0.715431151140574,-1.5539094203740023,0.977632930891971,-1.5662968341956907,-1.274272923397354,1.3646289920252512,0
0.7326714304664069,-0.6022858703079307,1.5864499858738488,-0.8309617889242351,0.00956029965217896,0.8012347401236449,0.43364439914779945,-1.4716272995132589,0
1.4934581195135321,-0.057253364804792345,1.6735518693471763,-0.6423667546329914,-1.216549580343837,-1.212527748377859,-1.5879720234566683,0.6039129648206151,0
-0.9256331958897747,-0.810578547570277,-0.19913862532936552,-1.7739369603804533,-1.3914607355410085,0.5835306873126713,-1.4834056567702303,0.43268636928323007,0
-0.15783464795741897,-0.019066373973362475,1.7171028110838402,-1.050989328930686,0.9118247734910547,1.0461517995359897,-1.4136947456459381,1.417545569557379,0
0.7011180654828842,1.5709010624625435,0.062167025090617216,-1.050989328930686,0.5256347971646264,-0.3417115371339651,0.7473434992071145,0.54090480696856,1
1.1393592458095705,0.8731205936336855,1.542899044137185,-1.271016868937137,-0.17747341085568816,1.563198924962052,0.050234387964193813,-1.0534604392521698,0
-1.1570245391022638,-1.088302117253405,0.5847783259305827,-0.04514914604405327,1.052100056371955,0.24336810479552545,-1.1348511011487707,-1.2791448718614535,0
1.5530589200379619,1.5778441517046227,1.4557971606638573,0.6463659796905067,0.563734256712525,1.032545296235304,-1.5531165678945222,0.8856698873529861,0
0.3189717562380153,-1.5569606410936825,1.0202877432972195,0.04914837110156863,-0.8442139529439167,-0.1920400008264211,-0.6120192677165801,-0.5005999156216677,1
1.2655727057436559,1.2202750557375952,-0.5910971009593387,-0.8938268003546497,0.7057413332092386,-1.2397407549792305,0.6776325880828225,-0.0964060127266321,0
0.5538690288931172,0.9703238430227806,-0.02493485838271036,0.3949059339688486,-0.04239350882222861,-1.4030187945874606,-1.5879720234566683,-0.5297229461561265,1
-0.017597470252879915,-1.0223427694536618,-1.0701574600626402,0.2691759111080194,-1.3135300228293973,1.6584444480668525,-1.5879720234566683,-1.2329776561600798,1
-1.598771648871565,-1.4840582040518622,-0.9395046348526489,-0.8623942946394424,-1.673743094918622,1.3999208853538216,1.3050307882014496,0.9493244709094508,0
0.25586502627097263,0.6995433625817307,-0.9395046348526489,1.117853565418616,-0.15842368108173824,-0.4777765701408236,1.5838744326986178,-0.7595512780408378,0
0.1612049313204073,-1.0431720371798971,1.542899044137185,-1.5853419260892097,0.646860350271577,0.20254859489346821,1.5490189771364726,1.6535953959945715,1
-1.749526614903945,0.7030149072027692,-1.4185649939559501,-0.8623942946394424,-1.5473221609642305,0.7876282368229588,-1.0651401900244786,0.7238969148901289,1
-0.02460932913810799,1.3973238314105885,1.2815933937172024,1.4636111282858955,0.6520557311190175,0.8012347401236449,1.3747416993257415,0.6468903942949908,1
1.1218295985965039,-1.3035378837578293,0.105717966827281,-1.491044408943588,-0.9082903167290194,-0.1920400008264211,0.15480075465063114,0.6853033243631226,0
1.65122494443114,0.9390799414334277,1.3251443354538661,-1.3967468917979662,-1.187109088875006,1.1277908193401047,-0.01947652316009826,-0.8063846791843102,0
0.25937095571358537,-0.6682452181076752,-1.5492178191659414,0.2063108996776048,0.3074288015721151,-0.20564650412710722,0.6776325880828225,-0.6869906984258078,1
-0.27703624900627877,-0.27943222055129474,-0.3297914505393559,1.0864210597034085,-1.2840895313605662,-1.4982643176922616,-0.6120192677165801,-1.0850703739158192,1
-0.33663704953070867,-0.36969238069831056,1.3251443354538661,0.4577709453992632,-0.788796557237882,0.37943313780238397,1.65358534382291,0.9624985703089196,0
0.6765765593845897,-1.4076842223890014,-0.06848580011937415,-0.5166367317721624,-0.6744981785941856,1.604018434864109,-0.7514410899651642,-1.538274071919828,0
-1.304273575692031,0.8627059597705679,-0.41689333401268347,0.8035285082665432,0.5550752886334572,-0.32810503383327955,0.25936712133707,1.2575650875849145,0
1.0797584452851405,0.39057589130925086,0.6283292676672464,0.3949059339688486,1.1941071328686688,-0.43695706023876635,-0.22860925653297448,0.08545696732697286,0
-0.12978721241651164,1.2341612342217514,-1.4621159356926139,1.0549885539882011,1.1785209903263465,-0.314498530532594,-1.5182611123323762,-0.08466026008013751,1
-1.3112854345772589,-1.1993915451266561,0.7589820928772378,0.14344588824719018,-0.2363543937933499,-0.6410546097490538,-1.5182611123323762,-0.03743448700254776,0
0.872908608170946,1.5292425270100751,-1.636319702639269,0.4577709453992632,-0.31948048735240125,0.7195957203195299,-0.9257183677758944,1.1680619443110865,0
1.1393592458095705,0.8731205936336855,1.542899044137185,-1.271016868937137,-0.17747341085568816,1.563198924962052,0.050234387964193813,-1.0534604392521698,0
-1.1079415269056747,0.9182506737071923,-0.2862405088026931,-0.29660919176571166,1.755208264392269,-0.3417115371339651,-0.3331756232194126,-1.1307746471913278,0
0.382078486205058,1.5639579732204665,1.5864499858738488,1.1807185768490305,1.739622121849947,1.0869713094380475,0.29422257689921527,-1.5330687924485142,0
-0.12978721241651164,-1.4076842223890014,-0.06848580011937415,-1.7739369603804533,0.8494802033217659,1.0053322896339323,0.015378932402047775,1.314687666425208,1
-0.813443453726143,-0.3453915683510368,-0.5039952174860111,-1.1138543403611005,1.1490804988575156,0.7059892170188438,-0.40288653434370386,1.0684022958649229,0
1.0587228686294612,0.3662750789619771,1.6735518693471763,-0.01371664032884597,-0.06837041305943209,1.2774623556476494,0.39878894358565414,-0.6923230047822674,0
-0.6591825582511502,0.5988685685715972,1.2380424519805384,-0.01371664032884597,-1.6269846672916555,-0.9131846757627707,0.18965621021277795,-0.8793658589301566,1
1.5179996256118267,-1.6715216135879731,-1.3750140522192862,0.017715865386361333,0.6659100800455262,-0.681874119651111,-0.19375380097082845,0.33309729132881466,1
1.5740944966936437,-0.38357855918246914,1.2380424519805384,0.6463659796905067,0.18100786761772356,-0.2736790206305362,1.3747416993257415,1.015895027184932,0
0.33650140345108176,-0.6613021288655959,-1.2879121687459587,-0.3280416974809186,0.3074288015721151,-0.0559749678195626,-1.0999956455866247,-0.34575414262876913,0
-1.0904118796926083,1.0848848155170703,-1.4621159356926139,0.6463659796905067,0.7057413332092386,0.35222013120101225,1.4444526104500337,1.4072451005818785,1
0.46622079282777995,-0.9563834216539197,-0.2862405088026931,-1.050989328930686,-1.3931925291568223,-1.5390838275943188,0.7124880436449678,-1.2594782872211923,0
-1.4970996950357718,0.269071829572882,-0.8088518096426576,0.14344588824719018,-0.4961234361653871,0.21615509819415377,-1.3439838345216462,0.14408128623165842,0
-0.18938801294094157,-0.33844847910896,0.49767644245725506,-0.7995292832090279,0.44770408445301496,0.5699241840119859,-1.5182611123323762,0.9791644976400664,0
0.9780864914493496,-1.3347817853471813,0.8460839763505644,0.7720960025513358,0.5775886056390336,1.1005778127387331,-0.8211520010894563,-0.6880351417036744,0
-1.2271431279545346,0.5294376761508143,-1.5492178191659414,-0.7680967774938207,-0.08742014283338169,0.33861362790032673,-0.9954292789001865,-1.4138978144439347,0
-1.553194566117589,0.005234438373911303,-1.244361227009295,1.6522061625771391,0.37843233982047164,-0.8995781724620846,0.6776325880828225,-0.2302810583917712,0
1.5740944966936437,-0.38357855918246914,1.2380424519805384,0.6463659796905067,0.18100786761772356,-0.2736790206305362,1.3747416993257415,1.015895027184932,0
1.59162414390671,1.3313644836108465,0.9767368015605558,-1.3653143860827588,-0.7091340509104571,-0.21925300742779277,-1.0999956455866247,1.0454358350305375,0
1.44086917787433,0.3558604450988594,-0.3297914505393559,-1.6167744318044168,0.5671978439441523,0.9645127797318751,-0.8211520010894563,0.04057413457540799,0
-0.5785461810710386,0.7793888888656288,1.2815933937172024,-0.7052317660634061,0.44770408445301496,-1.6207228473984339,-1.3091283789595,-1.546242891847983,1
-0.7783841593000076,0.9842100215069368,-1.4621159356926139,-1.5539094203740023,0.11693150383262088,-0.2464660140291645,0.39878894358565414,1.293795978048206,0
-0.5119335216613832,-0.2377736850988265,-0.6781989844326662,-0.29660919176571166,-1.1143737570108352,-0.4777765701408236,0.991331688142136,1.6250736260498033,1
-0.13329314185912694,1.5188278931469574,0.062167025090617216,-1.271016868937137,-1.356824863224737,0.950906276431189,-0.7165856344030183,-1.185655907213713,1
0.010449965288027396,0.65788482712926,-0.19913862532936552,-1.3024493746523442,0.1481037889172656,1.6312314414654807,-0.22860925653297448,-0.6263791144735058,1
-0.2980718256619605,-0.31761921138272464,-1.5927687609026053,1.2750160939946522,0.8494802033217659,0.311400621298955,0.8867653214556986,0.27535651498081065,0
-0.13679907130173974,-1.6402777119986214,0.19281985030060858,0.1748783939623975,-1.538663192885163,-1.3077732714826598,-0.40288653434370386,1.0693592317330225,0
-0.5434868866449032,1.5778441517046227,-1.3314631104826224,0.08058087681677559,1.57683352196347,-0.5866285965463104,-1.5879720234566683,-1.139053977283173,0
-1.5812420016584963,1.1543157079378508,-0.5475461592226748,0.3634734282536413,-0.8684590635653069,-0.314498530532594,0.6776325880828225,1.1731881848316426,0
-1.0413288674960193,-0.9355541539276843,-1.2879121687459587,0.5520684625448847,0.9810965181235981,-0.7907261460565979,1.1307535103907203,0.41657936024672526,0
0.872908608170946,1.4146815545157831,-0.15558768359270173,0.3634734282536413,-0.5463454510239808,-1.2397407549792305,0.2245116657749232,-0.12883738791422494,0
0.5854223938766397,-0.16487124805700515,1.4122462189271936,1.023556048272994,-0.6034946403458288,-1.212527748377859,0.9564762325799891,1.0124314274499528,0
0.9360153381379887,1.4493970007261745,-0.3733423922760197,1.52647613971631,-0.04239350882222861,0.950906276431189,1.1656089659528655,1.291978082180784,0
0.0735566952550701,-0.7029606643180643,1.542899044137185,0.3949059339688486,-0.6260079573514058,0.4882851642078707,-0.9954292789001865,-1.1425034629198028,0
-0.9361509842176156,-1.4389281239783531,-0.5039952174860111,0.1748783939623975,0.5481481141702027,0.9781192830325607,1.5141635215743259,1.3157151727850551,0
-1.0869059502499956,-0.9424972431697636,-0.06848580011937415,0.677798485405714,0.05805052089495913,0.7195957203195299,1.0261871437042813,-1.2639496335783293,1
-1.742514756018717,1.5361856162521519,-0.46044427574934726,1.2121510825642376,-0.25713591718311246,-0.8995781724620846,-1.378839290083792,-1.6089659449133775,0
0.18925236686131464,1.5431287054942313,1.7171028110838402,1.620773656861932,-1.5923487949753838,-0.5594155899449387,0.43364439914779945,0.049705956207566106,0
0.39259627453289636,0.352388900477821,-0.2862405088026931,0.08058087681677559,0.608760890723678,0.7468087269209016,-1.5879720234566683,-1.6308230376174886,0
-0.7994197359556893,-0.5606273348554625,-1.1572593435359673,-1.7425044546652462,-1.1957680569540738,0.7332022236202154,-0.19375380097082845,1.4957941308072773,0
1.2235015524322947,1.5952018748098171,1.0638386850338832,-0.7680967774938207,-1.5369313992693492,1.2638558523469632,0.050234387964193813,0.11318834776416607,0
-0.7783841593000076,-1.1507899204321086,0.32347267551059994,1.337881105425067,-0.7749422083113736,-0.7635131394552261,-0.9257183677758944,-1.2977557219451685,1
0.9009560437118532,-0.6960175750759874,0.27992173377393614,1.0864210597034085,0.7230592693673744,0.7332022236202154,1.3747416993257415,-1.410414454971266,0
1.360232800694221,-0.5814566025816977,-0.7653008679059937,-0.5795017432025771,-0.2744538533412485,-1.47105131109089,-0.6817301788408722,1.3514887664618211,1
-0.5995817577267204,-0.6022858703079307,1.2815933937172024,0.5520684625448847,-0.8182370487067132,0.6515632038161009,0.08508984352633907,1.3931366478716696,1
1.7038138860703418,-1.5673752749568,0.105717966827281,0.5520684625448847,1.3794090497607219,0.44746565430581287,0.8867653214556986,1.5060381433893795,0
-0.8940798309062521,-1.6090338104092696,0.45412550072059127,-0.29660919176571166,-0.7576242721532376,1.6856574546682241,0.25936712133707,0.171451345751103,1
1.4233395306612637,-0.13709889108869297,1.0202877432972195,-0.4223392146265405,-0.9446579826611047,-0.8315456559586557,-0.3331756232194126,1.081158617953245,0
-0.1438109301869653,-0.5779850579606569,0.8896349180872282,-0.6423667546329914,-0.6242761637355919,-0.954004185664828,0.991331688142136,-1.582149158049235,0
-1.0308110791681784,1.3834376529264325,-0.19913862532936552,1.4007461168554816,-1.6893292374609443,-0.042368464518877054,0.991331688142136,-0.9613885300787238,0
-0.6486647699233093,-0.8209931814333947,-0.72174992616933,1.023556048272994,-0.3471891852054186,-0.015155457917505355,-0.40288653434370386,-1.5567183756430183,0
1.7073198155129548,0.8141043350760203,1.5864499858738488,1.6522061625771391,-1.0485655996099192,-0.7907261460565979,0.18965621021277795,0.22656972262576064,0
0.6765765593845897,0.8870067721178416,-0.8959536931159852,-1.1767193517915153,-0.9325354273504096,0.2569746080962116,1.5141635215743259,-0.2974754578143026,0
-1.5251471305766815,-1.3833834100417275,0.8025330346139006,1.117853565418616,-0.5809813233402523,-0.6954806229517971,1.4444526104500337,1.3135613613769141,1
1.360232800694221,0.7169010856869252,-1.6798706443759324,-0.4852042260569551,0.6693736672771536,-1.457444807790204,0.15480075465063114,-1.4351818747550542,1
-1.5251471305766815,-1.3833834100417275,0.8025330346139006,1.117853565418616,-0.5809813233402523,-0.6954806229517971,1.4444526104500337,1.3135613613769141,1
0.9079679025970813,1.0675270924118734,0.5847783259305827,-0.9881243175002716,1.1646666413998379,-1.47105131109089,-1.0651401900244786,1.1346115312226561,0
-0.4979098038909295,-0.7203183874232612,0.49767644245725506,-1.2395843632219297,1.656496028290895,-1.5390838275943188,-0.577163812154434,-0.0761155849393206,0
-0.704759641005124,-0.2724891313092179,-1.4621159356926139,0.4263384396840559,0.33340570580931855,1.1686103292421626,1.0261871437042813,1.458648646770935,1
1.0937821630555942,-1.3278386961051019,-1.2008102852726312,0.2063108996776048,1.4452172071616383,-0.382531047036023,0.7473434992071145,-1.498712254246043,0
1.451386966202171,0.05730760768949727,0.45412550072059127,0.3949059339688486,0.9672421691970894,1.3999208853538216,-0.29832016765726654,-0.4920947599562296,0
0.01746182417325547,-1.6368061673775818,-0.8959536931159852,1.243583588279445,1.3430413838286368,0.3658266345016978,-1.6576829345809605,-0.16961866368541076,0
-1.5251471305766815,1.43203927762098,0.19281985030060858,0.7720960025513358,1.6045422198164874,-1.2397407549792305,1.3747416993257415,1.0356434735956204,0
0.46271486338516715,-1.0397004925588575,1.7171028110838402,-1.2395843632219297,1.4019223667662986,0.5835306873126713,-1.3439838345216462,0.3156212147524035,0
-0.02460932913810799,-0.9424972431697636,-0.5039952174860111,-0.04514914604405327,0.004364918804738326,1.1958233358435342,1.0261871437042813,-1.1500545055368114,1
0.24534723794313174,0.9668522984017398,1.6735518693471763,-0.5795017432025771,-1.0485655996099192,-1.1717082384758015,1.3398862437635963,0.07118761389557933,0
1.6652486622015936,1.4181530991368239,-0.9830555765893128,0.48920345111447017,-1.4936365588740097,1.1005778127387331,0.5382107658342383,1.4220677266685746,1
1.4163276717760358,0.10938077700508322,-1.0701574600626402,0.7720960025513358,-0.6069582275774559,-0.2736790206305362,-0.542308356592288,0.21201808722737614,0
-0.9291391253323875,1.6819904903357945,1.0638386850338832,-0.6737992603481988,0.0528551400475185,-0.2464660140291645,-0.12404288984653637,-1.3794368319136767,1
1.0937821630555942,-1.3278386961051019,-1.2008102852726312,0.2063108996776048,1.4452172071616383,-0.382531047036023,0.7473434992071145,-1.498712254246043,0
0.4486911456147135,-0.012123284731285662,1.1073896267705472,-0.7366642717786134,1.5958832517374197,0.025664051984551888,0.43364439914779945,0.24811630516618166,0
-0.8800561131357985,1.3834376529264325,0.9767368015605558,-1.6796394432348316,-1.6685477140711817,1.4679534018572507,0.43364439914779945,-1.3449419755473797,0
1.2129837641044539,-1.3104809729999074,0.14926890856394479,-0.9881243175002716,-0.006025842890143249,1.6176249381647954,0.921620777017844,0.3019757044680598,1
-0.11576349464605801,1.619502687157091,1.0638386850338832,0.6149334739752994,1.0486364691403278,-1.2533472582799163,-0.7165856344030183,0.23883769691118864,0
-0.1753642951704879,-1.4285134901152368,0.933185859823892,-1.2395843632219297,1.5664427602685889,1.6312314414654807,0.921620777017844,-0.708844968310249,0
-1.4199692472982754,-1.088302117253405,0.6283292676672464,-0.10801415747446787,-0.0458570960538557,1.522379415059994,0.8170544103314066,-1.5144212457090906,0
